queue_file	source	overture_id	country	region	name	category	brand	website	domain	public_email	public_phone	city	state	street	confidence	operator_score	premium_score	fit_tier	source_url	notes	live_status	http_status	final_url	hospitality_hits	identity_hits	email_on_homepage	contact_page	instagram	facebook	whatsapp	portfolio_url	instagram_source_url	live_reason	_sheet_sync_kind
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	3d7ebcaa-cad2-4371-b6e0-25aad769cb3f	United Kingdom	World-Atlas::western-europe::22-35	Murton Grange Holiday Cottages	hotel	Murton Grange Holiday Cottages	http://www.murtongrange.co.uk	murtongrange.co.uk	enquiries@murtongrange.co.uk	+441904488777	York		Murton	0.9440895801782608	75	10	A	https://explore.overturemaps.org/#id=3d7ebcaa-cad2-4371-b6e0-25aad769cb3f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.murtongrange.co.uk/	4	4	YES		https://www.instagram.com/murtongrange/				https://www.murtongrange.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	3b91f2a5-240c-41a2-94c4-4f0cfbdb0833	United Kingdom	World-Atlas::western-europe::22-35	Michele Webb Property Management	property_management	MW Propertymanagement	http://www.mwpropertymanagement.co.uk/	mwpropertymanagement.co.uk	info@mwpropertymanagement.co.uk	+441517271141	Liverpool	ENG	292 Aigburth Road	0.4663369953632355	75	0	A	https://explore.overturemaps.org/#id=3b91f2a5-240c-41a2-94c4-4f0cfbdb0833	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.mwpropertymanagement.co.uk/	0	0	YES							PLAUSIBLE_PROPERTY_MANAGER_NO_EXPLICIT_STR_PROOF	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	1f41d194-a856-46c6-ae78-1c1691caee0f	Germany	World-Atlas::western-europe::22-38	My Holiday Home	property_management	MyHolidayHome	https://myholidayhome.de/	myholidayhome.de	support@myholidayhome.de		Berlin		An d. Obstwiese 33	0.03507043793797493	75	0	A	https://explore.overturemaps.org/#id=1f41d194-a856-46c6-ae78-1c1691caee0f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://myholidayhome.de/	0	1	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	ee9cb438-6aa4-43b7-9714-d02bf746a520	United Kingdom	World-Atlas::western-europe::22-35	My Holiday Home Insurance	insurance_agency		http://www.myholidayhomeinsurance.co.uk/	myholidayhomeinsurance.co.uk	info@myholidayhomeinsurance.co.uk	+448009880890	Northampton		Newport Pagnell Road West	0.3070966899394989	75	0	A	https://explore.overturemaps.org/#id=ee9cb438-6aa4-43b7-9714-d02bf746a520	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.myholidayhomeinsurance.co.uk/	2	2	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	b830b3b3-dcce-44a6-9a80-c49b65ddcd28	Finland	World-Atlas::western-europe::24-41	Laskettelukeskus Myllymäki	ski_resort	Myllymäki	http://www.myllymaki.com/	myllymaki.com	info@myllymaki.com	+358452080335	Lappeenranta		Myllymäentie 83	0.842686116695404	0	44	B	https://explore.overturemaps.org/#id=b830b3b3-dcce-44a6-9a80-c49b65ddcd28	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.myllymaki.com:443/	1	2	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	4aedae1d-d9b1-4777-bbf4-b9c2447f33db	United Kingdom	World-Atlas::western-europe::22-35	Nailey Farm Holiday Cottages near Bath	hotel	Nailey Farm Holiday Cottages near Bath	http://www.naileyfarm.co.uk/	naileyfarm.co.uk	cottages@naileyfarm.co.uk	+441225852989	Bath		St Catherine's Valley	0.7398662567138672	75	10	A	https://explore.overturemaps.org/#id=4aedae1d-d9b1-4777-bbf4-b9c2447f33db	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	http://www.bathfarmcottages.co.uk	1	5	NO							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	697d4ae6-1c24-420e-87b7-bce7d91cb648	Norway	World-Atlas::western-europe::24-37	Nerskogen Skisenter	ski_resort	Nerskogen Skisenter	http://www.nerskogenskisenter.no/	nerskogenskisenter.no	nerskogenskisenter@gmail.com	+4741377492	Norge		Oppstugguvollen 120	0.9912968873977661	0	44	B	https://explore.overturemaps.org/#id=697d4ae6-1c24-420e-87b7-bce7d91cb648	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.nerskogenskisenter.no/	1	2	YES		https://www.instagram.com/nerskogen_skisenter/				https://www.nerskogenskisenter.no/	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	13f44f34-a7b2-475e-9b3b-48fe775836c7	Norway	World-Atlas::western-europe::24-37	Nesfjellet	ski_resort	Nesfjellet	http://www.nesfjellet.no/	nesfjellet.no	info@nesfjellet.no	+4703540	Nesbyen		Tverrlie 9	0.9822022318840027	0	44	B	https://explore.overturemaps.org/#id=13f44f34-a7b2-475e-9b3b-48fe775836c7	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://nesfjellet.no/nb	5	1	NO		https://www.instagram.com/nesfjellet/				https://nesfjellet.no/nb	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	75913905-d3bb-4f13-8121-ddf44406bbed	United Kingdom	World-Atlas::western-europe::22-35	Netherton Farm Holiday Cottages	holiday_rental_home	Netherton Farm Holiday Cottages	http://www.nethertonfarm.org.uk/	nethertonfarm.org.uk	nethertonfarm.cottages@gmail.com	+441237441342	Bideford	ENG	Netherton Farm	0.5428873300552368	75	0	A	https://explore.overturemaps.org/#id=75913905-d3bb-4f13-8121-ddf44406bbed	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://www.nethertonfarm.org.uk/	0	4	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	7e9f3ac4-36da-4f5e-9afe-e6469a1f1f69	United Kingdom	World-Atlas::western-europe::22-35	Netherton Hall Holiday Cottages	cottage	Netherton Hall Holiday Cottages	http://www.nethertonhall.co.uk/	nethertonhall.co.uk	info@nethertonhall.co.uk	+441629540998	Ashbourne		Netherton Hall Farm, Brackendale Lane	0.9682943224906921	75	0	A	https://explore.overturemaps.org/#id=7e9f3ac4-36da-4f5e-9afe-e6469a1f1f69	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.nethertonhall.co.uk/	2	4	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	b450c6a3-7c2f-488a-904b-31b7e37e2136	United Kingdom	World-Atlas::western-europe::22-35	Nethway Farm Holiday Cottages	bed_and_breakfast		http://www.nethwayfarm.co.uk/	nethwayfarm.co.uk	info@nethwayfarm.co.uk	+441803752477	Kingswear		Nethway Farm, Broad Rd	0.8886498808860779	75	0	A	https://explore.overturemaps.org/#id=b450c6a3-7c2f-488a-904b-31b7e37e2136	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://nethwayfarm.co.uk/	1	4	YES		https://www.instagram.com/nethwayfarm/				https://nethwayfarm.co.uk/	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	a078ff57-2ac5-401d-a6e4-3b6d671ac91b	Iceland	World-Atlas::western-europe::25-32	Fjarðargangan	ski_resort		https://netskraning.is/fjardarhlaupid/	netskraning.is	fjardargangan@gmail.com	+3548920774	Fjallabyggð		Tindaöxl	0.8366636633872986	0	44	B	https://explore.overturemaps.org/#id=a078ff57-2ac5-401d-a6e4-3b6d671ac91b	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://netskraning.is/fjardarhlaupid/	0	1	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	53b7fad8-3ba4-46c0-9b16-fbd608ba822a	Finland	World-Atlas::western-europe::24-41	Nääveri Holiday Cottages	cottage		https://www.nettimokki.com/klamila/rantanurmi/52955/	nettimokki.com	naaverinlomamokit@gmail.com	+358400854879	Virolahti		Kainalonpohjantie 3	0.8323377966880798	75	0	A	https://explore.overturemaps.org/#id=53b7fad8-3ba4-46c0-9b16-fbd608ba822a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.nettimokki.com/klamila/rantanurmi/52955/	3	1	NO		https://www.instagram.com/nettimokki_com/				https://www.nettimokki.com/klamila/rantanurmi/52955/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	9a5a9fe6-0fff-4260-af8d-88cd24d2319c	United Kingdom	World-Atlas::western-europe::22-35	Nettlecombe Farm Holiday Cottages & Fishing Lakes	hotel	Nettlecombe Farm Holiday Cottages & Fishing Lakes	http://www.nettlecombefarm.co.uk/	nettlecombefarm.co.uk	enquiries@nettlecombefarm.co.uk	+441983730783	Whitwell		Nettlecombe Farm	0.972844660282135	75	10	A	https://explore.overturemaps.org/#id=9a5a9fe6-0fff-4260-af8d-88cd24d2319c	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.nettlecombefarm.co.uk/	2	6	YES		https://www.instagram.com/nettlecombefarm/				http://www.nettlecombefarm.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	d73098fb-4556-4528-a6b3-2c097c5343b5	United Kingdom	World-Atlas::western-europe::22-35	Newclose Farm Holiday Cottages	hotel	Newclose Farm Holiday Cottages	http://www.newclosefarmholidaycottages.com/	newclosefarmholidaycottages.com	newclosefarm11@gmail.com	+447748645465	Yarmouth	ENG	Newclose farm, Hill Pl Lane	0.9892134582996368	75	10	A	https://explore.overturemaps.org/#id=d73098fb-4556-4528-a6b3-2c097c5343b5	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.newclosefarmholidaycottages.com/	2	4	NO		https://www.instagram.com/newclosefarmcottages/				https://www.newclosefarmholidaycottages.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	5a8eb170-e86a-4b2d-a2ed-41fee3fdd415	United Kingdom	World-Atlas::western-europe::22-35	Hucklesbrook Farm New Forest Holiday Cottages	hotel		http://www.newforestholidaycottages.com/	newforestholidaycottages.com	holidays@newforestholidaycottages.com	+441425653180	Fordingbridge		South Gorley, New Forest,	0.9766388428211212	75	10	A	https://explore.overturemaps.org/#id=5a8eb170-e86a-4b2d-a2ed-41fee3fdd415	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.newforestholidaycottages.com/	2	5	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	9bfa92b6-82f4-4c21-9178-7fca2e7b698a	United Kingdom	World-Atlas::western-europe::22-35	Newlands Holidays - Self Catering Lake District	hotel		http://www.newlands-holidays.co.uk/	newlands-holidays.co.uk	info@newlands-holidays.co.uk	+447765094201	Keswick		Newlands	0.7076216340065002	75	10	A	https://explore.overturemaps.org/#id=9bfa92b6-82f4-4c21-9178-7fca2e7b698a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.newlands-holidays.co.uk/	3	6	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	7c08bf6b-a6de-48e2-9ac5-9043b95ef33f	United Kingdom	World-Atlas::western-europe::22-35	Newpark farm holiday cottages	holiday_rental_home		http://www.newparkfarm.co.uk/	newparkfarm.co.uk	info@newparkfarm.co.uk	+441697371571	Wigton		Newpark	0.8229934573173523	75	0	A	https://explore.overturemaps.org/#id=7c08bf6b-a6de-48e2-9ac5-9043b95ef33f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://newparkfarm.co.uk/	1	3	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	216bb5b9-88fc-4f3d-864f-48bbd559cc7e	United Kingdom	World-Atlas::western-europe::22-35	Cwm Hyfryd Holiday Let	hotel		http://www.newquayholidaycottage.com/	newquayholidaycottage.com	cwmhyfrydholiday@gmail.com	+447748496441	Aberaeron		Cross Inn, New Quay	0.6783969402313232	75	10	A	https://explore.overturemaps.org/#id=216bb5b9-88fc-4f3d-864f-48bbd559cc7e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.newquayholidaycottage.com/	1	2	NO		https://www.instagram.com/cwmhyfryd/				https://www.newquayholidaycottage.com/	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	3dba0599-9072-4907-8f36-44c2c12c8680	United Kingdom	World-Atlas::western-europe::22-35	Newtimber Holiday Cottages	hotel	Newtimber Holiday Cottages	http://www.newtimberholidaycottages.co.uk/	newtimberholidaycottages.co.uk	andy@newtimberholidaycottages.co.uk	+441273833104	Hassocks		Newtimber Place, Newtimber	0.978451132774353	75	10	A	https://explore.overturemaps.org/#id=3dba0599-9072-4907-8f36-44c2c12c8680	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.newtimberholidaycottages.co.uk/	3	3	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	245a2192-25b2-4222-8a48-5879e99b166f	United Kingdom	World-Atlas::western-europe::22-36	Nightingale Barn Holiday Let and Retreat Centre	hotel		http://www.nightingalebarn.com/	nightingalebarn.com	suzevasdaughter@gmail.com	+447704682693			Gb	0.9282942414283752	75	22	A	https://explore.overturemaps.org/#id=245a2192-25b2-4222-8a48-5879e99b166f	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.nightingalebarn.com/	4	5	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	d3aa1b10-ba4f-44a2-97ef-39bc3ce7bbe6	United Kingdom	World-Atlas::western-europe::22-35	Noah's Ark Pet Holiday Home	animal_or_pet_service	Noah's Ark Pet Holiday Home	http://www.noahsarkpetholidayhome.co.uk/	noahsarkpetholidayhome.co.uk	info@noahsarkpetholidayhome.co.uk	+447825563499	Barnsley	ENG	39 Brierley Road	0.9929696708917618	75	0	A	https://explore.overturemaps.org/#id=d3aa1b10-ba4f-44a2-97ef-39bc3ce7bbe6	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.noahsarkpetholidayhome.co.uk/	1	2	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	4a60f1da-8f07-48cd-8dd9-c14598e89abd	Norway	World-Atlas::western-europe::24-37	Norefjell	ski_resort	Norefjell	https://www.norefjell.com/	norefjell.com	skisenter@norefjell.com	+4732150100	Krødsherad		Norefjellveien 927	0.9378437399864197	0	44	B	https://explore.overturemaps.org/#id=4a60f1da-8f07-48cd-8dd9-c14598e89abd	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.norefjell.com/	6	1	NO		https://www.instagram.com/norefjellskisenter/				https://www.norefjell.com/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	07fca061-dcb9-4312-aa7c-aabbbf4f0640	Norway	World-Atlas::western-europe::24-37	Norefjell Ski & Spa	ski_resort		http://www.norefjellskiogspa.no/	norefjellskiogspa.no	booking@norefjellskiogspa.no	+4732148200	Noresund		Bøseterveien 155	0.9960201478004456	0	44	B	https://explore.overturemaps.org/#id=07fca061-dcb9-4312-aa7c-aabbbf4f0640	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.norefjellskiogspa.no/	2	1	NO		https://www.instagram.com/norefjellskiogspa/				https://www.norefjellskiogspa.no/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	174524e7-3871-4528-b65d-2bd58e399610	United Kingdom	World-Atlas::western-europe::22-36	Alborough House Holiday Cottages	hotel		https://norfolk-cottages.com/	norfolk-cottages.com	info@norfolk-cottages.com	+441508488408	Forncett Saint Mary		Valley Farm Lane	0.9547983407974243	75	10	A	https://explore.overturemaps.org/#id=174524e7-3871-4528-b65d-2bd58e399610	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://norfolk-cottages.com/	1	4	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	4b62d9f4-f3c7-445a-8b32-293550229bef	United Kingdom	World-Atlas::western-europe::22-36	Norfolk Coast Holiday Cottages	hotel	Norfolk Coast Holiday Cottages	http://www.norfolkcoastholidaycottages.co.uk/	norfolkcoastholidaycottages.co.uk	info@norfolkcoastholidaycottages.co.uk	+441485532896	Skegness	ENG	43 Rutland Road	0.6661987900733948	75	10	A	https://explore.overturemaps.org/#id=4b62d9f4-f3c7-445a-8b32-293550229bef	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.norfolkcoastholidaycottages.co.uk/	2	4	NO		https://www.instagram.com/nchcs01/				https://www.norfolkcoastholidaycottages.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	f83d98b7-e806-4fe9-8dd5-e00ab45c24dc	United Kingdom	World-Atlas::western-europe::22-36	Stone Cottage, Norfolk Cottage Spas - Holiday Let/Air B&B	hotel		https://www.norfolkcottagespas.com/page/events	norfolkcottagespas.com	hannah@norfolkcottagespas.com	+447469878169	Norwich	ENG	Lavender House, 39 The Street	0.727047324180603	75	10	A	https://explore.overturemaps.org/#id=f83d98b7-e806-4fe9-8dd5-e00ab45c24dc	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://amenitiz.com/en	9	1	NO		https://www.instagram.com/amenitiz/				https://amenitiz.com/en	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	3ae284e1-36f8-4ba6-a12c-dc8f85dd3dca	United Kingdom	World-Atlas::western-europe::22-35	Breakers Holiday Apartment	hotel		https://www.north-devonholidays.co.uk/	north-devonholidays.co.uk	sophie@north-devonholidays.co.uk	+447773371720	Woolacombe	ENG	Sandy Lane	0.48860466480255127	75	10	A	https://explore.overturemaps.org/#id=3ae284e1-36f8-4ba6-a12c-dc8f85dd3dca	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.north-devonholidays.co.uk/	2	2	YES							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	4688aa30-6742-4e99-b4be-fcda58fafd24	United Kingdom	World-Atlas::western-europe::22-35	North Cornwall Holiday Lets	holiday_rental_home		http://www.northcornwallholidaylets.co.uk/	northcornwallholidaylets.co.uk	northcornwallholidaylets@gmail.com		Padstow		Chalets 72 & 87 (North Cornwall Holiday Lets)	0.6010661125183105	87	0	A	https://explore.overturemaps.org/#id=4688aa30-6742-4e99-b4be-fcda58fafd24	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	https://northcornwallholidaylets.co.uk/we-are-now-closed/	0	4	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	d0cbe6f2-5046-44b1-8960-05d6ae6bc31e	United Kingdom	World-Atlas::western-europe::22-35	North Cornwall Self Catering at Polglynn	hotel	North Cornwall Self Catering at Polglynn	http://www.northcornwallselfcatering.net/	northcornwallselfcatering.net	billwareham1@gmail.com	+441208850538	Bodmin		Polglaze, St Mabyn	0.6674123406410217	60	10	A	https://explore.overturemaps.org/#id=d0cbe6f2-5046-44b1-8960-05d6ae6bc31e	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	http://www.northcornwallselfcatering.net/	2	5	NO							CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-028.jsonl	Overture Places V6 fast-lane	81a799ec-22cd-48e0-8958-5a56d4975e82	United Kingdom	World-Atlas::western-europe::22-35	North Kingsfield - Holiday Cottages	hotel		http://www.northkingsfield.co.uk/	northkingsfield.co.uk	enquiries@northkingsfield.co.uk	+441262673743	Bridlington	ENG	North Kingsfield Holiday Cottages, North Kingsfield Farm, Fraisthorpe	0.9895648956298828	75	10	A	https://explore.overturemaps.org/#id=81a799ec-22cd-48e0-8958-5a56d4975e82	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.northkingsfield.co.uk/	1	4	YES							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-029.jsonl	Overture Places V6 fast-lane	38a6f674-b4db-45bc-be6d-35e11a02ff89	United Kingdom	World-Atlas::western-europe::22-35	North Wales Holiday Cottages	cottage	North Wales Holiday Cottages	http://www.northwalesholidaycottages.co.uk/	northwalesholidaycottages.co.uk	info@northwalesholidaycottages.co.uk	+441492582492	Conwy	WLS	103 Station Road	0.9722427010536194	75	0	A	https://explore.overturemaps.org/#id=38a6f674-b4db-45bc-be6d-35e11a02ff89	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://www.northwalesholidaycottages.co.uk/	2	4	YES		https://www.instagram.com/northwalesholidaycottages/				https://www.northwalesholidaycottages.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-029.jsonl	Overture Places V6 fast-lane	552c62a5-ae62-4cde-a91c-4bd0e2896d95	United Kingdom	World-Atlas::western-europe::22-36	Norwich Apartment	hotel	Norwich Apartment	http://www.norwichapartment.com/	norwichapartment.com	info@norwichapartment.com	+441953601125	Norwich	ENG	24 Wensum Street	0.8421313762664795	60	10	A	https://explore.overturemaps.org/#id=552c62a5-ae62-4cde-a91c-4bd0e2896d95	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	PERMISSIVE	200	http://www.norwichapartment.com/	0	0	NO							REACHABLE_CHEAP_SCREEN_HOSPITALITY_CANDIDATE	canonical_delta
delta-github-run-31863169781-029.jsonl	Overture Places V6 fast-lane	45d188a2-a4af-4a1e-9735-e56a8fc599da	Czechia	World-Atlas::western-europe::22-38	Resort Novako	ski_resort	Areál Novako	http://www.novako-ski.cz/	novako-ski.cz	info@novako-ski.cz	+420775157346	Boží Dar		Boží Dar 196	0.9684222340583801	0	44	B	https://explore.overturemaps.org/#id=45d188a2-a4af-4a1e-9735-e56a8fc599da	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://novako-ski.cz/	1	1	NO		https://www.instagram.com/arealnovako/				https://novako-ski.cz/	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-029.jsonl	Overture Places V6 fast-lane	2d3ae088-a94a-432f-96e2-f32870957ba0	Czechia	World-Atlas::western-europe::22-38	Ski areál Nové Hamry-U řeky	ski_resort		http://www.nove-hamry.cz/	nove-hamry.cz	info@nove-hamry.cz	+420777312417	Nové Hamry			0.9258549809455872	0	44	B	https://explore.overturemaps.org/#id=2d3ae088-a94a-432f-96e2-f32870957ba0	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://nove-hamry.cz/	1	1	NO							CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-029.jsonl	Overture Places V6 fast-lane	9039d670-3b91-42c6-b4f9-01c2249934a4	United Kingdom	World-Atlas::western-europe::22-35	Nutcombe Holiday Cottages	cottage		https://www.nutcombeholidaycottages.co.uk/late-availability-last-minute-deals	nutcombeholidaycottages.co.uk	nutcombecottages@googlemail.com	+441271889379	Combe Martin		Nutcombe Farm	0.9004250168800354	75	0	A	https://explore.overturemaps.org/#id=9039d670-3b91-42c6-b4f9-01c2249934a4	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	MEDIUM	200	https://www.nutcombeholidaycottages.co.uk/late-availability-last-minute-deals	1	3	NO		https://www.instagram.com/nutcombeholidaycottages/				https://www.nutcombeholidaycottages.co.uk/late-availability-last-minute-deals	CURRENT_WEAK_HOSPITALITY_IDENTITY	canonical_delta
delta-github-run-31863169781-029.jsonl	Overture Places V6 fast-lane	0e37fa0e-73fb-4f19-8641-61a2b85ac85a	United Kingdom	World-Atlas::western-europe::22-35	Oaker Farm Holiday Cottages and Shepherd's Hut	hotel	Oaker Farm Holiday Cottages and Shepherd's Hut	https://oakerfarm.co.uk/	oakerfarm.co.uk	oakerfarm@gmail.com	+441433621955	Hope		Lose Hill Lane	0.946053147315979	75	10	A	https://explore.overturemaps.org/#id=0e37fa0e-73fb-4f19-8641-61a2b85ac85a	Public Overture site+email; zero-HTTP V6 cheap-screen. Final MASTER dedupe/QA required.	HIGH	200	https://oakerfarm.co.uk/	3	5	NO		https://www.instagram.com/oakerfarmcottages_haddyshut/				https://oakerfarm.co.uk/	CURRENT_HOSPITALITY_IDENTITY	canonical_delta
