source_file,line,source_ref,name,market,country,category,domain,phone,website,email,contact_page,instagram,facebook,whatsapp,portfolio_url,fit_tier,live_status,kind
delta-github-run-31861026561-005.jsonl,2,overture:84a4809d-0acf-4378-9da9-e9b769705e0f,Isla Violin Eco-Lodge,Sierpe,Costa Rica,beach_resort,islaviolinecolodge.com,+50687031862,http://www.islaviolinecolodge.com/,islaviolin@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,3,overture:c220889f-b34d-4e69-b832-f7bf10ca2e1a,Jashita Tulum Luxury Villas,Tulum,Mexico,holiday_rental_home,jashitatulumluxuryvillas.com,+529842181405,http://www.jashitatulumluxuryvillas.com/,reservation@jashitatulumluxuryvillas.com,,https://www.instagram.com/jashitatulumluxuryvillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,4,overture:a328bfc4-7032-47f3-985c-3cd769d96be8,Lighthouse Property Management and Realty,Jacksonville,USA,property_management,jaxpm.com,+19043741289,http://www.jaxpm.com/,customerservice@jaxpm.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-005.jsonl,5,overture:86c56776-9a65-4687-aaca-7f4da96b65f1,Sea Pines Vacation Homes,Hilton Head Island,USA,holiday_rental_home,jksabbottgroup.com,+18543332666,http://www.jksabbottgroup.com/,info@jksabbottgroup.com,,https://www.instagram.com/seapinesvacationhomes/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,6,overture:4b62cb7c-0dce-46bc-a27a-99b8b42d7ec7,Work at Kalon Luxury Surf Resort Costa Rica,World-Atlas::usa-mexico-caribbean-premium::13-19,Costa Rica,hotel,kalonsurf.com,,https://www.kalonsurf.com/,work@kalonsurf.com,,https://www.instagram.com/kalonsurf/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,7,overture:e4154ee7-11e7-46d4-ab98-024ae490710c,Ketch Courtyard,Fernandina Beach,USA,holiday_rental_home,ketchcourtyard.com,+19047552709,http://www.ketchcourtyard.com,mcquaigwt@aol.com,,https://www.instagram.com/staybettervacations/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,8,overture:895d1c15-b02c-45e1-ba78-2dc7aa636e91,Magnolia Hideaway - Destin Vacation Rentals,Miramar Beach,USA,holiday_rental_home,kntrentals.com,+18507391928,https://www.kntrentals.com/,booking@kntrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,9,overture:b50d1138-ce98-4dac-95b2-65f9caaa2be7,Koanze Luxury Hotel & Spa,Atemajac de Brizuela,Mexico,hotel,koanze.com,+523311701388,https://www.koanze.com/,info@koanze.com,,https://www.instagram.com/koanzehotel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,10,overture:dac77b00-555c-4fa4-bdc0-cf8d572b3647,La Casa Del Naranjo,Santiago de Querétaro,Mexico,hotel,lacasadelnaranjo.com,+524422127606,http://lacasadelnaranjo.com/,info@lacasadelnaranjo.com,,https://www.instagram.com/lacasadelnaranjohotelboutique/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,11,overture:c6945092-9cbe-4088-8301-14cdd5f1ade3,La Fortuna Vacation Rentals,Fortuna,Costa Rica,holiday_rental_home,lafortunavacationrentals.com,+50687909050,https://lafortunavacationrentals.com/,info@lafortunavacationrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,12,overture:de71bb42-ef4b-4d9f-aa0f-204b4a051a6e,Lake Arenal Property Management,World-Atlas::usa-mexico-caribbean-premium::14-19,Costa Rica,holiday_rental_home,lakearenalpm.com,+50689605314,http://www.lakearenalpm.com/,info@lakearenalpm.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,13,overture:9750dbe0-3057-4a00-a59b-b493094f5e49,La Leona Eco Lodge,Puerto Jimenez,Costa Rica,resort,laleonaecolodge.com,+50627355705,http://www.laleonaecolodge.com/,info@laleonaecolodge.com,,https://www.instagram.com/laleonaecolodge/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,14,overture:310a8b72-1611-42a7-bc55-395e2f8fbf9b,Lamangata Luxury Surf Resort,Savegre,Costa Rica,resort,lamangata.com,+13012462111,http://Lamangata.com/,info@lamangata.com,,https://www.instagram.com/lamangata_cr/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,15,overture:f86088d5-9116-45fd-ad7e-41d20c4b3d74,Las Brisas Resort & Villas,Jaco,Costa Rica,hotel,lasbrisasresortandvillas.com,+50660040304,http://www.lasbrisasresortandvillas.com/,reservations@lasbrisasresortandvillas.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,16,overture:707570e4-5f15-4f02-aae9-297d83695836,Las Palomas Villas,Cahuita,Costa Rica,hotel,laspalomascr.com,+50627500262,http://www.laspalomascr.com/,info@laspalomascr.com,,https://www.instagram.com/laspalomas_cr/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,17,overture:0c86a61b-f047-451c-8eaa-2c7a956923b4,Las Villas Akumal,Tulum,Mexico,resort,lasvillasakumal.com,+529848757050,http://www.lasvillasakumal.com,reservations@lasvillasakumal.com,,https://www.instagram.com/lasvillasakumal/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,18,overture:82519f13-32a0-4969-9f33-8d9a2d9fa37b,Latitude Adjustment Beach Rentals,Gulf Shores,USA,holiday_rental_home,latitudeadjustmentgulfshores.com,+18656806126,http://latitudeadjustmentgulfshores.com/,islandshores158@gmail.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-005.jsonl,19,overture:4c11e78e-9dcd-40a4-809b-ac9e1b9da25e,Laura's Vacation Rentals,Orange Beach,USA,travel_and_transportation,laurasvacationrentals.com,(251) 455-8839,http://www.laurasvacationrentals.com/#8GAypw,laura@laurasvacationrentals.com,,https://www.instagram.com/stay_avari/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,20,overture:c0a8c253-d602-430d-a7b2-de7df8560ca6,Legacy Condo Rentals,Gulfport,USA,holiday_rental_home,legacycondorentals.com,+12283314206,http://legacycondorentals.com/,doug@legacycondorentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,21,overture:0f211c0f-de88-46a5-a0df-8513e9a481ca,Le Méridien Cancùn Resort & Spa,Cancún,Mexico,hotel,lemeridien.com,+529988812200,http://www.lemeridien.com/cancun,julia.clark@lemeridien.com,,https://www.instagram.com/lemeridienhotels/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,22,overture:b52bb358-eb18-465a-9597-bd7606cfcc90,Saint Simons Island Getaway - East Beach Town Home Vacation Rental,St Simons Island,USA,holiday_rental_home,lighthousevacations.com,+17703295606,https://lighthousevacations.com/eastbeachvillas202?obj%5BArrival%5D&obj%5BDeparture%5D,saintsimonsrental@gmail.com,,https://www.instagram.com/lighthousevaca/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,23,overture:6fc09d10-e8dc-40bf-a973-77bf461b666e,Live the Gulf Coast Vacation Rentals,Panama City Beach,USA,holiday_rental_home,livethegulfcoast.com,+18508981205,http://www.livethegulfcoast.com/,reservations@livethegulfcoast.com,,https://www.instagram.com/livethegulfcoast/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,24,overture:7193bdc8-dacb-46a3-81c4-30000a4f097d,Living Forest Lodge and Retreat Center,Tierras Morenas,Costa Rica,hotel,livingforestlakearenal.com,+50670313239,http://www.livingforestlakearenal.com/,info@livingforestlakearenal.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,25,overture:0b9d570a-3c5c-4605-b5dc-e9ec1ce1792e,Long Beach Resort Condo Rentals,Panama City Beach,USA,holiday_rental_home,long-beach-panama-city-beach.com,+18506967887,https://long-beach-panama-city-beach.com/,ltdotson02@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,26,overture:b2c68a02-850a-41d3-a338-625d81e86846,Los Altos Resort,Quepos,Costa Rica,hotel,losaltosresort.com,+18888031332,https://www.losaltosresort.com,info@losaltosresort.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,27,overture:3aef2cfc-410b-4045-9fda-0564a0124ff7,Luxe Beach Rentals,Panama City,USA,holiday_rental_home,luxebeachrentals.com,+18509196221,http://luxebeachrentals.com/,luxebeachrentals@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,28,overture:6638b875-6e14-474b-87d5-d881b5a8805d,Luxury Cayman Villas,George Town,Cayman Islands,holiday_rental_home,luxurycaymanvillas.com,+18444622962,https://www.luxurycaymanvillas.com/,reservations@luxurycaymanvillas.com,,https://www.instagram.com/luxurycaymanvillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,29,overture:439e9721-3530-4571-9aa9-d66a93971528,Villas y Jardines La Macadamia,Monteverde,Costa Rica,hotel,macadamiamonteverde.com,+50689031919,http://www.macadamiamonteverde.com/,info@macadamiamonteverde.com,,https://www.instagram.com/macadamiamonteverde/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,30,overture:a0667cb2-9aa8-47be-8d62-fba9a9f4cffe,Magnolia Overlook - Event Venue & Short Term Vacation Rentals,Cedar Bluff,USA,event_or_party_service,magnoliaoverlook.com,+12564274702,http://www.MagnoliaOverlook.com/,info@magnoliaoverlook.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,31,overture:a50ecb99-0834-461f-ba8e-5cdd3f8ce1f9,Majestic Resorts Costa Mujeres - Luxury Resort,World-Atlas::usa-mexico-caribbean-premium::16-18,Mexico,hotel,majestic-resorts.com,+18884777227,https://www.majestic-resorts.com/en/costa-mujeres,socialmedia.puntacana@majestic-resorts.com,,https://www.instagram.com/majesticresorts/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,32,overture:d093aecd-5cc2-4ad0-90a7-af29970b8527,Mama Chuy Hotel & Villas,Jocotepec,Mexico,hotel,mamachuy.com.mx,+523877610022,http://www.mamachuy.com.mx/,reservaciones@mamachuy.com.mx,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,33,overture:5af515a2-0230-4348-947b-13cdf34ee1cc,Hotel Boutique Matiana,Zacatecas,Mexico,hotel,matiana.mx,+524926881893,http://matiana.mx/,hola@matiana.mx,,https://www.instagram.com/hotelesmatiana/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,34,overture:961efc6b-c0aa-4e74-9ea7-fe32e45204da,Montaña de fuego Mountain Resort & Spa,Fortuna,Costa Rica,hotel,montanadefuego.com,+50624791220,http://www.montanadefuego.com,info@montanadefuego.com,,https://www.instagram.com/montanadefuegohotel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,35,overture:3ef136b9-68ef-4692-bbcb-34b91abbe6f3,Morrillo Beach Eco Resort,Quebro,Panama,hotel,morrillobeachresort.com,+50760170965,https://www.morrillobeachresort.com/booking,info@morrillobeachresort.com,,https://www.instagram.com/morrillobeachecoresort/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,36,overture:e40b0ba5-b1f6-4867-b507-ac5ae1002940,Mountain Memories Cabin Rentals,Ellijay,USA,travel_service,mountainmemoriescabins.com,+17066986867,http://www.mountainmemoriescabins.com/,mtnmemoriescabins@gmail.com,,https://www.instagram.com/vacasa/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,37,overture:5148d704-72c3-45c3-940c-62c02c0d87e2,Moyer Beach Vacation Rentals,Panama City Beach,USA,holiday_rental_home,moyerbeachvacationrentals.com,+16209235108,http://www.moyerbeachvacationrentals.com/,moyerbeachvr@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,38,overture:7d628e67-91c0-4ccd-b618-dc4b347c9189,My Beach Retreat by Nick - Gulf Shores Vacation Rental,Gulf Shores,USA,real_estate_service,mybeachretreatgulfshores.com,,http://www.mybeachretreatgulfshores.com/,info@mybeachretreatgulfshores.com,,https://www.instagram.com/mybeachretreatgulfshores/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,39,overture:bdc03f6d-856e-445f-85cf-99490e56fbca,Galveston Vacation Rentals,Galveston,USA,holiday_rental_home,mygalvestongetaway.com,+14097444258,http://www.mygalvestongetaway.com/,info@mygalvestongetaway.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-005.jsonl,40,overture:916153b6-89c5-4233-a468-d05d4a595e5f,Dano's Vacation Rental,Panama City Beach,USA,holiday_rental_home,mypcbgetaway.com,+12053055003,https://mypcbgetaway.com/,alesia@mypcbgetaway.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-005.jsonl,41,overture:10809eae-670b-468c-8683-3f51a49a5aee,Playa del Carmen Vacation Rentals and Property Management,Playa del Carmen,Mexico,holiday_rental_home,nasplaya.com,+529847456606,http://www.nasplaya.com/,rentals@nasplaya.com,,https://www.instagram.com/nasplaya/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,42,overture:c40b6c81-7857-4993-b830-0c47898d98c5,"Boretsky Okaloosa Island Beach Vacation Rental, Nautilus Condominium #1202",Fort Walton Beach,USA,holiday_rental_home,nautiluscondominium.com,+18502449860,http://www.nautiluscondominium.com/unit/1202/,rentals@nautiluscondominium.com,,https://www.instagram.com/nautiluscondominium/,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-005.jsonl,43,overture:c9a6e481-6ef9-498a-91c1-5c465daa0474,Kilgore Realty - Navarre Vacation Rentals,Navarre,USA,hotel,navarrevacationrentals.com,+18002140415,http://www.navarrevacationrentals.com,nvrreservations@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,44,overture:6936ae3b-e07c-4e6c-b5db-e96c953058f4,New Orleans Luxury Collection,New Orleans,USA,hotel,neworleansluxurycollection.com,+15044297707,https://neworleansluxurycollection.com/,info@neworleansluxurycollection.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,45,overture:97a97d20-2d60-49bd-b2ff-ca87b9b44a7e,New Orleans Luxury Rentals,New Orleans,USA,holiday_rental_home,neworleansluxuryrentals.com,+15042298991,http://NewOrleansLuxuryRentals.com/,bookings@neworleansluxuryrentals.com,,https://www.instagram.com/neworleansluxuryrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,46,overture:6d3743b6-395f-40e3-8d21-5966745c5f73,Playa Nicuesa Rainforest Lodge,Golfito,Costa Rica,resort,nicuesalodge.com,+50622588250,http://www.nicuesalodge.com/,reservations@nicuesalodge.com,,https://www.instagram.com/nicuesalodge/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,47,overture:d8e19e8e-6384-426f-86ac-08bf5f84e8dc,Villa Baruch,Jocotepec,Mexico,resort,nodomexico.org,+523334971618,http://www.villastermales.nodomexico.org/villa-baruch,mones17@yahoo.com,,https://www.instagram.com/villa_baruch/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,48,overture:59df17bb-2bf0-407b-8fa3-2f8eab25164f,Oaks on the River - Luxury Boutique Resort,Darien,USA,resort,oaksontheriverresort.com,+18335506257,https://www.oaksontheriverresort.com/,info@oaksontheriverresort.com,,https://www.instagram.com/oaksontheriverresort/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,49,overture:cf893eb4-60b9-4ba1-bdea-0e1930297d37,Oasis In The Woods Vacation Rental,McAlpin,USA,cabin,oasisinthewoods.com,+17273134725,https://oasisinthewoods.com/,info@oasisinthewoods.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-005.jsonl,50,overture:2857cedf-9b5b-40bd-907d-8fb550530a06,Ocean Forest Ecolodge Retreat,Bahía Drake,Costa Rica,hotel,oceanforest.org,+50687379416,https://www.oceanforest.org/,visit@oceanforest.org,,https://www.instagram.com/ocean_forest_ecolodge/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,1,overture:8c4276bd-9c37-4a95-9867-5722afe1cc5a,Ocean Lodge Resort,St Simons Island,USA,resort,oceanlodgeresort.com,+19122914300,https://oceanlodgeresort.com,guestservices@oceanlodgeresort.com,,,,,,B,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,2,overture:4223b5b3-0fa1-4c10-b373-1ff7b174c22b,Ocean Reef Vacation Rentals and Real Estate,Miramar Beach,USA,holiday_rental_home,oceanreefresorts.com,+18007828736,https://www.oceanreefresorts.com/,oceanreef@oceanreefresorts.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,3,overture:90748e04-75ad-4072-8a09-2f74dc995925,Ocean Spa Hotel,Cancún,Mexico,resort,oceanspahotel.com,+529988487170,http://www.oceanspahotel.com/,reservas@oceanspahotel.com,,https://www.instagram.com/oceanspahotel/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,4,overture:e6d563ae-d0bc-4d1b-8b2a-0e6a14d0bb95,Opulent Property Management,Jacksonville Beach,USA,property_management,opulentproperty.com,+19047472022,https://opulentproperty.com/,info@opulentproperty.com,,https://www.instagram.com/opulentproperty/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,5,overture:f0c0568e-39ee-4600-bd7b-722025dad15e,Oxygen Jungle Villas,Uvita,Costa Rica,hotel,oxygenjunglevillas.com,+50683224773,http://www.oxygenjunglevillas.com/,reservations@oxygenjunglevillas.com,,https://www.instagram.com/oxygenjunglevillas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,6,overture:00c70106-dce8-4cca-9fe3-bd53de91fecf,Pagoda Garden Villas,Bahia Ballena,Costa Rica,hotel,pagodagardenvillas.com,+50688767487,http://www.pagodagardenvillas.com/,info@pagodagardenvillas.com,,https://www.instagram.com/pagoda_garden_villas/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,7,overture:739715b4-0d98-4d0b-9b6f-c01d44832774,Palm Coast Luxury Rentals,Parrita,Costa Rica,hotel,palmcoastluxuryrentals.com,+50661164624,http://www.palmcoastluxuryrentals.com/,samej.allen@gmail.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,8,overture:9c55aafa-cdb2-484b-a521-02bc3de95917,The Beach Club Bristol Penthouse 4,Gulf Shores,USA,beach_resort,pammartinbeachvacations.com,+12512790716,https://www.pammartinbeachvacations.com/bristol-penthouse-4-orp5b5503ax,ritaparks1@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,9,overture:3d245301-7cb5-4ccd-ba26-0e81c8cae73a,Panama Beach Time,Panama City,USA,holiday_rental_home,panamabeachtime.com,+18507081429,http://www.panamabeachtime.com/,reservations@panamabeachtime.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,10,overture:ca3cab28-b2b8-4f15-8327-883eff1bc8c6,Poseidon's Rest Vacation Rental,Navarre,USA,holiday_rental_home,paradisebeachhomes.com,+14692235974,https://www.paradisebeachhomes.com/pensacola-beach-rentals/8155-gulf-blvd-new,info@paradisebeachhomes.com,,https://www.instagram.com/paradisebeachhomes/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,11,overture:6c432868-017f-4016-9af2-7102a2b79089,"Paradise Villas, Little Cayman",Little Cayman,Cayman Islands,hotel,paradisevillas.com,+13459480001,http://paradisevillas.com/,reservations@paradisevillas.com,,https://www.instagram.com/paradisevilllasresort/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,12,overture:41b99369-4bfe-42a0-84bd-791b35aac195,Panama City Beach Condos - Ocean Villa Rentals,Panama City Beach,USA,holiday_rental_home,pcb-condo.com,+18004780591,http://www.pcb-condo.com/,oceanvilla16@gmail.com,,https://www.instagram.com/oceanvillacondo/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,13,overture:ae05c64b-c2fa-4ecb-8aa0-3c5cee728cf7,PCB Condo & Vacation Rental Cleaning Service,Panama City Beach,USA,home_cleaning,pcbcondocleaning.com,+14484007667,http://www.pcbcondocleaning.com/,info.pcbcondocleaning@gmail.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,14,overture:d3f8b801-9c7a-4776-8ae9-75e18af021ba,Syrena Condo Rentals,Playa del Carmen,Mexico,holiday_rental_home,pdccondorentals.com,+529981038115,https://www.pdccondorentals.com/,info@pdccondorentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,15,overture:81e967f7-2e3a-446c-9acb-2d11b0bdb562,Phoenix East 506 Orange Beach,Orange Beach,USA,hotel,phoenixvacationproperties.com,+12512985580,https://www.phoenixvacationproperties.com/phoenix-resort-rentals/phoenix-east-506?fbclid=IwAR3oAWVW_6EzqbNkCrg5LcgQ4-Lb7oQ96WzCn74NKhJIwKzo2QR7yMATxPk_aem_AQ40BZaJS9eVXFPstdt5OEC28nUnHumTfM57qGGrZLCWLm87hcBisjmzbW0msyjS5S8,info@phoenixvacationproperties.com,,https://www.instagram.com/phoenixvacationproperties/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,16,overture:9436832e-6a6a-470a-b34e-5cec178392ef,Playa Breeze Vacation Rentals,Playa del Carmen,Mexico,holiday_rental_home,playabreeze.com,+15034329089,http://www.playabreeze.com/,contact@playabreeze.com,,https://www.instagram.com/playabreeze/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,17,overture:d5b7f41f-09e6-4921-bf31-7f0538d112e1,Playacar Vacation Rentals,Playa del Carmen,Mexico,holiday_rental_home,playacarvacationrentals.com,+529848730418,http://www.playacarvacationrentals.com,reservations@playacarvacationrentals.com,,https://www.instagram.com/playacarvacation/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,18,overture:49878483-69d0-409a-bdce-36d647eb96d5,Playa Dreams Vacation Rentals Playa del Carmen,Playa del Carmen,Mexico,holiday_rental_home,playadreams.com,+529848035014,http://www.playadreams.com/,booking@playadreams.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,19,overture:73a0d5ec-cdc2-4ff7-8ffa-7f7ec9e67421,Playa Grande Lodge,Cahuita,Costa Rica,beach_resort,playagrandelodge.com,+50685572390,http://www.playagrandelodge.com/,playagrandelodgefe@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,20,overture:be29451e-989c-46de-b008-7304e9245e22,Playa Luxury Rentals,Playa del Carmen,Mexico,holiday_rental_home,playaluxuryrentals.com,+13035722994,http://www.PlayaLuxuryrentals.com/,susan@playaluxuryrentals.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,21,overture:72e09528-7b94-401c-8c04-5b936b65d8d0,Playa Moments - Playa del Carmen Vacation Rentals,Playa del Carmen,Mexico,property_management,playamoments.com,+529841575129,http://www.playamoments.com/,info@playamoments.com,,https://www.instagram.com/playamoments/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,22,overture:7e6eeb5c-1a7c-4b08-bc19-41aa3c40376c,Pine Mountain Club Chalets Resort,Pine Mountain,USA,resort,pmccresort.com,+17066632211,http://www.pmccresort.com/,info@pmccresort.com,,https://www.instagram.com/pinemtnchalets/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,23,overture:129082d4-27d5-49fb-89ab-6dd9eb227194,Black Tie Enterprises: Short Term Rentals,Gulf Shores,USA,real_estate_service,pmigulfshores.com,,http://pmigulfshores.com/,info@pmigulfshores.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,24,overture:8b6f8bd0-ac3a-4947-ba62-b521493f2372,Property Management on the Panhandle,Destin,USA,property_management,pmonthepanhandle.com,+18506343555,http://Www.pmonthepanhandle.com/,rentals@pmonthepanhandle.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,25,overture:c4e8d6b0-d87e-4bed-b52e-002cb65f0025,Pocri Country Resort,Distrito Pocrí,Panama,hotel,pocricountryresort.net,+50769801664,http://www.pocricountryresort.net/,info@pocricountryresort.net,,https://www.instagram.com/pocricountryresort/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,26,overture:bb072b25-496c-4709-aea0-185c0ed038de,Bubbly Beaches Vacation Rental,Gulf Breeze,USA,holiday_rental_home,portofinoisland.com,+19132099207,https://www.portofinoisland.com/vacation-rentals/p5-0702,bubblybeachesllc@gmail.com,,https://www.instagram.com/portofinoisland/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,27,overture:a4c063eb-fc70-4394-8d4b-1bb324fb3571,Property Management Cayman,George Town,Cayman Islands,property_management,propertymanagementcayman.com,+13459249249,http://www.propertymanagementcayman.com/,info@propertymanagementcayman.com,,,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,28,overture:ea944f7d-a0a1-4ee7-b810-319ba50b74c3,Puerta al Mar Hotel Glamping Ecolodge,RAP Caribe,Colombia,hotel,puertaalmarecolodge.org,+573246862115,http://Www.puertaalmarecolodge.org/,pardina2468@gmail.com,,https://www.instagram.com/puertaalmarecolodge/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,29,overture:b1ae1228-0994-4661-b7df-f18effb93d98,Puerto Viejo Club Villas & Pool,Cahuita,Costa Rica,hotel,puertoviejoclub.com,+50672269712,https://www.puertoviejoclub.com/,info@puertoviejoclub.com,,https://www.instagram.com/puertoviejoclubcr/,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,30,overture:7070597e-4477-435c-973c-565ddea6e43d,Punta Gabriela,Bahía Ballena,Costa Rica,hotel,puntagabriela.com,+19549310940,http://www.puntagabriela.com/,puntagabriela2@gmail.com,,,,,,B,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,31,overture:e60d23ed-ec55-4a66-9ff7-26502b11729b,Saltwater Gospel Vacation Home,Inlet Beach,USA,holiday_rental_home,pursuitvacations.com,+12563713866,http://Pursuitvacations.com/,hello@pursuitvacations.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,32,overture:917a7033-e98b-474e-9e46-00c2c0404741,Poole & Associates Vacation Rentals & Sales,Gulf Shores,USA,holiday_rental_home,realestate-gulfshores.com,+12519488030,https://www.realestate-gulfshores.com,poole.customerservice@realestate-gulfshores.com,,https://www.instagram.com/poolevacationrentals/,,,,A,HIGH,canonical_delta
delta-github-run-31861026561-006.jsonl,33,overture:b66f221f-f5ee-4014-bc24-bf33b6573616,Mt Vista Vacation Rentals,Flintstone,USA,hotel,rentmylodge.com,+14234133405,http://www.rentmylodge.com/,dwilson414@hotmail.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,34,overture:6c7e1783-5b7f-4795-90a3-dc350bf99204,ReRent Property Management - South,Panama City Beach,USA,property_management,rerent.com,+18502494470,http://www.rerent.com/,contact@rerent.com,,,,,,A,MEDIUM,canonical_delta
delta-github-run-31861026561-006.jsonl,35,overture:d6827bd6-c2ca-4067-a77b-944cef38f233,RMH Luxury Vacation Villas,Solidaridad,Mexico,hotel,rivieramayahaciendas.com,+19173387256,http://www.rivieramayahaciendas.com/,rentals@rivieramayahaciendas.com,,https://www.instagram.com/rivieramayahaciendas/,,,,B,HIGH,canonical_delta
