chunk,line,pre,reject_reason,name,market,country,norm_name,domain,phone,category,address,website,email,contact_page,instagram,facebook,whatsapp,portfolio,source_ref,source_url,fit,live,ambiguous
delta-github-run-31863169781-007.jsonl,27,ACCEPT,,Florida Leisure Vacation Homes,Orlando,USA,florida leisure vacation homes,floridaleisurevacationhomes.com,14078701600,property_management,"7380 W Sand Lake Rd, Orlando, FL",http://www.floridaleisurevacationhomes.com/,inquiries@floridaleisurevacationhomes.com,,,,,,overture:80d6aa8f-37b0-4807-9c2d-4431666ebf74,https://explore.overturemaps.org/#id=80d6aa8f-37b0-4807-9c2d-4431666ebf74,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,28,ACCEPT,,Florida Luxury Rentals,Fort Lauderdale,USA,florida luxury rentals,floridaluxuryrentals.com,19547764450,holiday_rental_home,"2501 E Commercial Blvd, Fort Lauderdale, FL",http://floridaluxuryrentals.com/,julia@floridaluxuryrentals.com,,https://www.instagram.com/floridaluxuryrentals/,,,,overture:b0cb2d8c-17c8-4994-8827-4729f8c8cd07,https://explore.overturemaps.org/#id=b0cb2d8c-17c8-4994-8827-4729f8c8cd07,A,HIGH,0
delta-github-run-31863169781-007.jsonl,29,ACCEPT,,Florida One Property Management,Boca Raton,USA,florida one property management,floridaonemgt.com,15614884802,property_management,"9825 Marina Blvd, Boca Raton, FL",http://www.floridaonemgt.com/,services@floridaonemgt.com,,,,,,overture:30f81709-faab-4488-bfe0-e4ecd779ffe2,https://explore.overturemaps.org/#id=30f81709-faab-4488-bfe0-e4ecd779ffe2,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,30,ACCEPT,,Florida's Finest Property Management,Cape Coral,USA,florida s finest property management,floridasfinestpm.com,12396287439,property_management,"1222 SE 47th St, Cape Coral, FL",http://www.FloridasFinestpm.com/,nicolempistone@gmail.com,,,,,,overture:49fe09a6-b1bf-472a-9126-3e47fcab3bd5,https://explore.overturemaps.org/#id=49fe09a6-b1bf-472a-9126-3e47fcab3bd5,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,31,ACCEPT,,"Florida Suncoast Property Management, LLC",Englewood,USA,florida suncoast property management llc,floridasuncoastpropertymanagement.com,19416239800,property_management,"473 S Indiana Ave, Englewood, FL",http://www.floridasuncoastpropertymanagement.com/,tiffany@floridasuncoastpropertymanagement.com,,,,,,overture:ef5ee10b-e5cb-4519-8011-b24e0b96ffb6,https://explore.overturemaps.org/#id=ef5ee10b-e5cb-4519-8011-b24e0b96ffb6,A,HIGH,1
delta-github-run-31863169781-007.jsonl,32,ACCEPT,,Orlando Florida Luxury holiday/vacation homes,Davenport,USA,orlando florida luxury holiday vacation homes,floridasunhouse.com,447973562828,holiday_rental_home,"219 Plumoso Loop, Davenport, FL",http://www.floridasunhouse.com/,savannah@floridasunhouse.com,,,,,,overture:f640ec06-1547-45d2-84a2-89618852a3c2,https://explore.overturemaps.org/#id=f640ec06-1547-45d2-84a2-89618852a3c2,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,33,ACCEPT,,Florida Vacation Home PSL,Port St Lucie,USA,florida vacation home psl,floridavacation-home.com,17722491193,holiday_rental_home,"1732 SE Lullaby Ter, Port St Lucie, FL",https://floridavacation-home.com/,lullaby@floridavacation-home.com,,,,,,overture:f17b9457-adfe-408e-bf92-1ed670a68fef,https://explore.overturemaps.org/#id=f17b9457-adfe-408e-bf92-1ed670a68fef,A,HIGH,0
delta-github-run-31863169781-007.jsonl,34,ACCEPT,,Florida Vacation Homes - Orlando & Beach Rentals,Davenport,USA,florida vacation homes orlando beach rentals,floridavacationhomes.com,14079880710,rv_park,"7535 Osceola Polk Line Rd, Davenport, FL",http://www.FloridaVacationHomes.com/,rentals@floridavacationhomes.com,,https://www.instagram.com/floridavacationhomes.villas/,,,,overture:6f167bbb-f490-4a5d-b20f-fb7046120e56,https://explore.overturemaps.org/#id=6f167bbb-f490-4a5d-b20f-fb7046120e56,A,HIGH,1
delta-github-run-31863169781-007.jsonl,35,ACCEPT,,Vacation Village Resort,Clermont,USA,vacation village resort,floridavacationvillage.com,13523944091,resort,"10301 US Highway 27, Clermont, FL",https://floridavacationvillage.com/,communitymanager@floridavacationvillage.com,,,,,,overture:228227a2-d703-4c91-b0aa-918518244130,https://explore.overturemaps.org/#id=228227a2-d703-4c91-b0aa-918518244130,B,HIGH,0
delta-github-run-31863169781-007.jsonl,36,ACCEPT,,Fort Myers Beach Vacation Rentals,Fort Myers Beach,USA,fort myers beach vacation rentals,fmbvacationrentals.com,12394022303,holiday_rental_home,"510 Estero Blvd, Fort Myers Beach, FL",https://fmbvacationrentals.com/,info@fmbvacationrentals.com,,,,,,overture:a382d992-3f44-48bb-b7ac-716fca4ff212,https://explore.overturemaps.org/#id=a382d992-3f44-48bb-b7ac-716fca4ff212,A,HIGH,0
delta-github-run-31863169781-007.jsonl,37,ACCEPT,,Luxury Fort Lauderdale Condo Vacation Rental,Fort Lauderdale,USA,luxury fort lauderdale condo vacation rental,fortlauderdaleluxevacation.com,18668884636,hotel,"401 N Birch Rd, Fort Lauderdale, FL",http://FortLauderdaleLuxeVacation.com/,fortlauderdaleluxe@gmail.com,,,,,,overture:7b30f6fe-231c-45c6-a24f-40584a53ed97,https://explore.overturemaps.org/#id=7b30f6fe-231c-45c6-a24f-40584a53ed97,A,HIGH,0
delta-github-run-31863169781-007.jsonl,38,ACCEPT,,JCG Property Management LLC,Fort Lauderdale,USA,jcg property management llc,fortlauderdalepropertymanagement.com,19545628210,property_management,"2455 E Sunrise Blvd, Fort Lauderdale, FL",http://www.fortlauderdalepropertymanagement.com/,jcg.management@gmail.com,,,,,,overture:cc50f32b-4517-47ab-9fdf-becd9ad649b0,https://explore.overturemaps.org/#id=cc50f32b-4517-47ab-9fdf-becd9ad649b0,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,39,ACCEPT,,Fort Myers Beach rentals,Fort Myers Beach,USA,fort myers beach rentals,fortmyersbeachfl.gov,12392997400,holiday_rental_home,"740 Estero Blvd, Fort Myers Beach, FL",http://www.fortmyersbeachfl.gov/,vacationrentalsinparadise@gmail.com,,,,,,overture:8ec0b676-d228-4256-a465-5253a64f281a,https://explore.overturemaps.org/#id=8ec0b676-d228-4256-a465-5253a64f281a,A,MEDIUM,0
delta-github-run-31863169781-007.jsonl,40,ACCEPT,,South Beach Vacation Rentals,Miami Beach,USA,south beach vacation rentals,fountainsouthbeach.com,13055385595,holiday_rental_home,"1521 Alton Rd, Miami Beach, FL",http://www.fountainsouthbeach.com/,az.plexi@gmail.com,,,,,,overture:ef2e1873-5863-424a-a02e-674dfbe62c9e,https://explore.overturemaps.org/#id=ef2e1873-5863-424a-a02e-674dfbe62c9e,A,HIGH,0
delta-github-run-31863169781-007.jsonl,41,ACCEPT,,Four Winds Condominium,St Augustine,USA,four winds condominium,fourwindscondo.com,19044710683,holiday_rental_home,"8130 A1a S, St Augustine, FL",http://www.fourwindscondo.com,info@fourwindscondo.com,,,,,,overture:a3f5cef4-1f46-4b05-a831-0fdcc9b65576,https://explore.overturemaps.org/#id=a3f5cef4-1f46-4b05-a831-0fdcc9b65576,A,HIGH,0
delta-github-run-31863169781-007.jsonl,42,ACCEPT,,FPC Construction and Property Management,Miami,USA,fpc construction and property management,fpc-construction.com,17862585396,contractor,"6600 NW 27th Ave, Miami, FL",http://www.fpc-construction.com/,info@fpc-construction.com,,,,,,overture:996998a1-1fcb-4a2b-a735-69adbd4a75e3,https://explore.overturemaps.org/#id=996998a1-1fcb-4a2b-a735-69adbd4a75e3,A,MEDIUM,1
delta-github-run-31863169781-007.jsonl,43,ACCEPT,,Franklin & Company Property Management,Spring Hill,USA,franklin company property management,franklinaccounting.com,3526843535,property_management,"4314 Lamson Ave, Spring Hill, FL",https://www.franklinaccounting.com,tqm@franklinaccounting.com,,,,,,overture:f3a4f119-6ca4-4a1c-a282-a8b78dbd1357,https://explore.overturemaps.org/#id=f3a4f119-6ca4-4a1c-a282-a8b78dbd1357,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,44,ACCEPT,,Real Property Management Freedom,Orlando,USA,real property management freedom,freedomrpm.com,4072032030,real_estate_agent,"1842 N Alafaya Trl Ste C, Orlando, FL",https://www.freedomrpm.com,info@freedomrpm.com,,,,,,overture:50da7e85-5fab-4a5b-b48f-7504dfcef9a1,https://explore.overturemaps.org/#id=50da7e85-5fab-4a5b-b48f-7504dfcef9a1,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,45,ACCEPT,,Reunionresortcasasdeferias,Kissimmee,USA,reunionresortcasasdeferias,freewayvacationhomes.com,14072337727,holiday_rental_home,"1479 Fairview Cir, Kissimmee, FL",http://www.freewayvacationhomes.com/,agent@freewayvacationhomes.com,,https://www.instagram.com/freewayvacationhomes/,,,,overture:a7878797-44d3-473a-83de-02608700fa5a,https://explore.overturemaps.org/#id=a7878797-44d3-473a-83de-02608700fa5a,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,46,ACCEPT,,Fun In The Sun Vacation Rentals,Daytona Beach Shores,USA,fun in the sun vacation rentals,funinthesunvr.com,13864923364,hotel,"2301 S Atlantic Ave, Daytona Beach Shores, FL",http://FunInTheSunVR.com/,info@funinthesunvr.com,,,,,,overture:178ab9b7-cfa8-43eb-9276-a60bfb845c92,https://explore.overturemaps.org/#id=178ab9b7-cfa8-43eb-9276-a60bfb845c92,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,47,ACCEPT,,St Augustine Short Term Rental,St Augustine,USA,st augustine short term rental,funshortvacation.com,15166417795,holiday_rental_home,"25 Magnolia Ave, St Augustine, FL",http://funshortvacation.com/,ourcastledream@gmail.com,,,,,,overture:c4f2e8bd-48c5-4d90-8433-d6253ca2d64f,https://explore.overturemaps.org/#id=c4f2e8bd-48c5-4d90-8433-d6253ca2d64f,A,HIGH,0
delta-github-run-31863169781-007.jsonl,48,ACCEPT,,Gulf Coast Vacation Rentals,Venice,USA,gulf coast vacation rentals,gcvacationrentals.com,19414993250,holiday_rental_home,"490 Rockley Blvd, Venice, FL",https://gcvacationrentals.com/locations/venice/,info@gcvacationrentals.com,,https://www.instagram.com/gcvacationrentals/,,,,overture:30e01201-96c8-4e24-8c77-133c7dee71cf,https://explore.overturemaps.org/#id=30e01201-96c8-4e24-8c77-133c7dee71cf,A,HIGH,0
delta-github-run-31863169781-007.jsonl,49,ACCEPT,,GEN Project Property Management,Coral Gables,USA,gen project property management,genprojectusa.com,13057642908,property_management,"2222 Ponce de Leon Blvd, Coral Gables, FL",http://genprojectusa.com/,info@genprojectusa.com,,https://www.instagram.com/genprojectusa/,,,,overture:f139c905-3251-4ae4-98f1-0b087ff32d50,https://explore.overturemaps.org/#id=f139c905-3251-4ae4-98f1-0b087ff32d50,A,PERMISSIVE,1
delta-github-run-31863169781-007.jsonl,50,ACCEPT,,Genuine Property Management - FL,Cape Coral,USA,genuine property management fl,genuinepmfl.com,12398497629,property_management,"3046 Del Prado Blvd, Cape Coral, FL",http://www.genuinepmfl.com/,genesisburroughs@gmail.com,,,,,,overture:255c22da-2968-48fa-bc1b-dfe866ed92b3,https://explore.overturemaps.org/#id=255c22da-2968-48fa-bc1b-dfe866ed92b3,A,HIGH,1
delta-github-run-31863169781-008.jsonl,1,ACCEPT,,Villa King Palm,Kissimmee,USA,villa king palm,getawayvillas.ca,,hotel,"8020 King Palm Cir, Kissimmee, FL",http://WWW.getawayvillas.ca/,infogetawayvillas@gmail.com,,,,,,overture:51906e01-07ef-4df2-9ec4-61e644e73b6e,https://explore.overturemaps.org/#id=51906e01-07ef-4df2-9ec4-61e644e73b6e,B,HIGH,0
delta-github-run-31863169781-008.jsonl,2,ACCEPT,,HomeWave - Property Management,Cape Coral,USA,homewave property management,gethomewave.com,12392683599,property_management,"4341 SW 1st Ave, Cape Coral, FL",http://www.gethomewave.com/,info@gethomewave.com,,,,,,overture:5502e1a2-71a9-4c80-b20a-e2e4b4e27e5f,https://explore.overturemaps.org/#id=5502e1a2-71a9-4c80-b20a-e2e4b4e27e5f,A,HIGH,1
delta-github-run-31863169781-008.jsonl,3,ACCEPT,,Ghali Realty and Property Management,Orlando,USA,ghali realty and property management,ghalirealty.com,14077229299,real_estate_service,"2000 Falcon Trace Blvd, Orlando, FL",http://www.ghalirealty.com/,louisaghali@gmail.com,,,,,,overture:9631dee7-653b-4d73-8f4d-52209df70fe5,https://explore.overturemaps.org/#id=9631dee7-653b-4d73-8f4d-52209df70fe5,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,4,ACCEPT,,Give Kids The World Village,Kissimmee,USA,give kids the world village,gktw.org,4073961114,resort,"210 S Bass Rd, Kissimmee, FL",http://www.gktw.org,dream@gktw.org,,,,,,overture:c446af00-a09d-4147-8c39-3626ebc117d0,https://explore.overturemaps.org/#id=c446af00-a09d-4147-8c39-3626ebc117d0,B,HIGH,0
delta-github-run-31863169781-008.jsonl,5,ACCEPT,,AVRA Luxury Vacation Rentals,Indian Shores,USA,avra luxury vacation rentals,gloverrealestategroup.com,17276415754,holiday_rental_home,"19505 Gulf Blvd, Indian Shores, FL",http://www.gloverrealestategroup.com/,clay@gloverrealestategroup.com,,,,,,overture:ddc8f0b7-75b2-4861-87fd-d05bb9f315ac,https://explore.overturemaps.org/#id=ddc8f0b7-75b2-4861-87fd-d05bb9f315ac,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,6,ACCEPT,,villas casitas,San Cristóbal de las Casas,Mexico,villas casitas,,529676317275,hotel,"Avenida de los Insurgentes 42, San Cristóbal de las Casas",,admilascasitassc@hotmail.com,,,,,http://gmail.com/,overture:2fb4a70a-c34c-4775-b6bb-0db2498c4125,https://explore.overturemaps.org/#id=2fb4a70a-c34c-4775-b6bb-0db2498c4125,B,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,7,ACCEPT,,The Villas at Disney's Grand Floridian Resort and Spa,Lake Buena Vista,USA,the villas at disney s grand floridian resort and spa,,4078243000,resort,"4401 Floridian Way, Lake Buena Vista, FL",,info@go.com,,,,,https://disneyworld.disney.go.com/resorts/villas-at-grand-floridian-resort-and-spa/,overture:6f31071d-bcba-423a-9764-80c7e0d2ec67,https://explore.overturemaps.org/#id=6f31071d-bcba-423a-9764-80c7e0d2ec67,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,8,ACCEPT,,Golden Coast Vacation Rentals,Belleair Bluffs,USA,golden coast vacation rentals,goldencoastrentals.com,18883794544,holiday_rental_home,"Belleair Bluffs, FL",http://goldencoastrentals.com/,bookings@goldencoastrentals.com,,,,,,overture:e75cf338-1aad-4e4b-a7eb-50619aa71af9,https://explore.overturemaps.org/#id=e75cf338-1aad-4e4b-a7eb-50619aa71af9,A,HIGH,0
delta-github-run-31863169781-008.jsonl,9,ACCEPT,,Golden Rule Real Estate and Property Management,Gainesville,USA,golden rule real estate and property management,goldenrulerealestate.com,13525053499,real_estate_service,"3801 NW 40th Ter, Gainesville, FL",https://www.goldenrulerealestate.com/,service@goldenrulerealestate.com,,,,,,overture:dcb4f5cf-09a0-46a8-b881-60e873a68ed2,https://explore.overturemaps.org/#id=dcb4f5cf-09a0-46a8-b881-60e873a68ed2,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,10,ACCEPT,,Golf View Realty Property Management,Tampa,USA,golf view realty property management,golfviewteam.com,18777959366,property_management,"13029 W Linebaugh Ave, Tampa, FL",http://www.golfviewteam.com,info@golfviewteam.com,,,,,,overture:133e6d22-8d4c-4607-a5c3-0ed42add754a,https://explore.overturemaps.org/#id=133e6d22-8d4c-4607-a5c3-0ed42add754a,A,HIGH,1
delta-github-run-31863169781-008.jsonl,11,ACCEPT,,Greater Orlando Property Management,Altamonte Springs,USA,greater orlando property management,gopropertymgmt.com,14076375035,property_management,"249 Maitland Ave, Altamonte Springs, FL",http://gopropertymgmt.com/,will@gopropertymgmt.com,,,,,,overture:7159654c-89ca-47bf-a352-229b74ed70a8,https://explore.overturemaps.org/#id=7159654c-89ca-47bf-a352-229b74ed70a8,A,MEDIUM,1
delta-github-run-31863169781-008.jsonl,12,ACCEPT,,GoWeasy Vacation Home Platform,Orlando,USA,goweasy vacation home platform,goweasy.com,18888856889,lodging,"20 N Orange Ave, Orlando, FL",https://www.goweasy.com/sign/login,hello@goweasy.com,,,,,,overture:e3d158cc-673a-4604-948a-5692ae3e99ac,https://explore.overturemaps.org/#id=e3d158cc-673a-4604-948a-5692ae3e99ac,A,MEDIUM,0
delta-github-run-31863169781-008.jsonl,13,ACCEPT,,Grace Bay Villa Rentals,Providenciales and West Caicos,Turks and Caicos Islands,grace bay villa rentals,gracebayvillarentals.com,16493452440,holiday_rental_home,"Penn's Rd, The Bight Settlement, Providenciales and West Caicos",https://www.gracebayvillarentals.com/,info@gracebayvillarentals.com,,,,,,overture:ec035f7c-7db3-406b-b8f6-f1a26f6b079f,https://explore.overturemaps.org/#id=ec035f7c-7db3-406b-b8f6-f1a26f6b079f,A,HIGH,0
delta-github-run-31863169781-008.jsonl,14,ACCEPT,,Grandview Property Management,Naples,USA,grandview property management,grandviewlocalpm.com,12392442124,property_management,"999 Vanderbilt Beach Rd, Naples, FL",https://grandviewlocalpm.com/,info@grandviewlocalpm.com,,,,,,overture:40cdb9ee-eb92-4150-a477-071a1a6173a3,https://explore.overturemaps.org/#id=40cdb9ee-eb92-4150-a477-071a1a6173a3,A,HIGH,1
delta-github-run-31863169781-008.jsonl,15,ACCEPT,,Grant Property Management,Boca Raton,USA,grant property management,grantmgmt.com,15614174100,property_management,"1599 NW 9th Ave, Boca Raton, FL",http://www.grantmgmt.com/,gpm@grantmgmt.com,,,,,,overture:24d9b843-edb8-4b93-b379-a7b27e9b68d1,https://explore.overturemaps.org/#id=24d9b843-edb8-4b93-b379-a7b27e9b68d1,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,16,ACCEPT,,Great Expectations Realty & Property Management,Ocala,USA,great expectations realty property management,greatexpectationspm.com,13528179160,real_estate_agent,"3201 SW 34th Ave, Ocala, FL",http://www.greatexpectationspm.com/,ger.expectmore@gmail.com,,,,,,overture:53a6b9d5-82fa-47c3-a8ba-0048b6813001,https://explore.overturemaps.org/#id=53a6b9d5-82fa-47c3-a8ba-0048b6813001,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,17,ACCEPT,,Realty Experts Property Management,Seminole,USA,realty experts property management,gulfbeachesrentals.com,17275046863,property_management,"7600 131st St N, Seminole, FL",https://www.gulfbeachesrentals.com/,amy33772@gmail.com,,,,,,overture:d31d75e2-b8c7-4c1c-9189-5af27c58a9ec,https://explore.overturemaps.org/#id=d31d75e2-b8c7-4c1c-9189-5af27c58a9ec,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,18,ACCEPT,,Guy Harvey Resort,St Augustine Beach,USA,guy harvey resort,guyharveyresortstaugustinebeach.com,19044712555,resort,"860 A1a Beach Blvd, St Augustine Beach, FL",https://guyharveyresortstaugustinebeach.com,gm@guyharveyresortstaugustinebeach.com,,,,,,overture:3705cd9d-8acc-4095-9886-6bbc0ea6cda8,https://explore.overturemaps.org/#id=3705cd9d-8acc-4095-9886-6bbc0ea6cda8,B,HIGH,0
delta-github-run-31863169781-008.jsonl,19,ACCEPT,,Happy Fiddler Beach Rentals - Indian Rocks Beach,Indian Rocks Beach,USA,happy fiddler beach rentals indian rocks beach,happyfiddler.com,17275958966,beach_resort,"60 Gulf Blvd, Indian Rocks Beach, FL",https://happyfiddler.com/,info@happyfiddler.com,,,,,,overture:d9afceb4-a213-4730-bcd4-8b867d21c996,https://explore.overturemaps.org/#id=d9afceb4-a213-4730-bcd4-8b867d21c996,A,HIGH,0
delta-github-run-31863169781-008.jsonl,20,ACCEPT,,Happy Place Vacation Rentals,Madeira Beach,USA,happy place vacation rentals,happyplacevr.com,18772642779,property_management,"15235 Gulf Blvd, Madeira Beach, FL",http://www.happyplacevr.com/,info@happyplacevr.com,,,,,,overture:f9c19b4b-f5e6-4247-a80c-be0091069ef3,https://explore.overturemaps.org/#id=f9c19b4b-f5e6-4247-a80c-be0091069ef3,A,HIGH,1
delta-github-run-31863169781-008.jsonl,21,ACCEPT,,HDK Capital Realty and Property Management,Fort Lauderdale,USA,hdk capital realty and property management,hdkpm.com,19545887645,property_management,"888 S Andrews Ave, Fort Lauderdale, FL",http://HDKPM.com/,kelly.hdkpm@gmail.com,,,,,,overture:33399b14-5439-4ffd-aafd-eb8fb88e535a,https://explore.overturemaps.org/#id=33399b14-5439-4ffd-aafd-eb8fb88e535a,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,22,ACCEPT,,"H&H Vacation Rentals, LLC",Ocala,USA,h h vacation rentals llc,hhvacationrentals.net,13524976993,property_management,"524 SW 3rd Ave, Ocala, FL",https://www.HHVacationRentals.net/,management@hhvacationrentals.net,,,,,,overture:3cb1e8bb-504b-4223-a7ee-bb9f0b7a7768,https://explore.overturemaps.org/#id=3cb1e8bb-504b-4223-a7ee-bb9f0b7a7768,A,HIGH,1
delta-github-run-31863169781-008.jsonl,23,ACCEPT,,Hideaway Waterfront Resort and Hotel,Cape Coral,USA,hideaway waterfront resort and hotel,hideawayflorida.com,12395425812,resort,"4601 SE 5th Ave, Cape Coral, FL",http://www.hideawayflorida.com,reservations@hideawayflorida.com,,https://www.instagram.com/the_hideaway_waterfront_resort/,,,,overture:3c08294f-68a6-418e-8917-3c0480b28f53,https://explore.overturemaps.org/#id=3c08294f-68a6-418e-8917-3c0480b28f53,B,HIGH,0
delta-github-run-31863169781-008.jsonl,24,ACCEPT,,Hodge Property Management,Seminole,USA,hodge property management,hodgemanagement.com,18135070506,property_management,"8800 Seminole Blvd, Seminole, FL",http://www.hodgemanagement.com/hpm,office.hodgepm@gmail.com,,,,,,overture:34f97570-3764-4f29-8110-845fea5ad152,https://explore.overturemaps.org/#id=34f97570-3764-4f29-8110-845fea5ad152,A,MEDIUM,1
delta-github-run-31863169781-008.jsonl,25,ACCEPT,,Tampa Property Management,Tampa,USA,tampa property management,hoffmanrealty.com,18138757474,real_estate_agent,"5612 S Manhattan Ave, Tampa, FL",https://www.hoffmanrealty.com/,homes@hoffmanrealty.com,,,,,,overture:faf24ccb-480f-4791-89fa-05fb7a456613,https://explore.overturemaps.org/#id=faf24ccb-480f-4791-89fa-05fb7a456613,A,MEDIUM,1
delta-github-run-31863169781-008.jsonl,26,ACCEPT,,Holiday Rentals by Owner,Cape Coral,USA,holiday rentals by owner,holidayrentalsbyowner.com,18664726565,holiday_rental_home,"3046 Del Prado Blvd, Cape Coral, FL",http://www.holidayrentalsbyowner.com/,support@holidayrentalsbyowner.com,,,,,,overture:77660431-1350-49da-ba88-9d33d95936f9,https://explore.overturemaps.org/#id=77660431-1350-49da-ba88-9d33d95936f9,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,27,ACCEPT,,Hollywood Beachside Boutique Suites,Hollywood,USA,hollywood beachside boutique suites,hollywoodbeachside.com,17544009132,resort,"609 N Ocean Dr, Hollywood, FL",http://www.hollywoodbeachside.com/,hollywoodbeachside@gmail.com,,,,,,overture:4f5ccaad-98fa-4387-968b-e61198df284a,https://explore.overturemaps.org/#id=4f5ccaad-98fa-4387-968b-e61198df284a,B,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,28,ACCEPT,,Hollywood and Dania beach Florida Vacation Rentals,Hollywood,USA,hollywood and dania beach florida vacation rentals,hollywoodvacationrental.com,17862038816,hotel,"1228 Johnson St, Hollywood, FL",https://hollywoodvacationrental.com/,floridahvr@gmail.com,,https://www.instagram.com/hollywood.vacation/,,,,overture:569d964e-cf95-41be-a43f-fdbe14018a77,https://explore.overturemaps.org/#id=569d964e-cf95-41be-a43f-fdbe14018a77,A,HIGH,0
delta-github-run-31863169781-008.jsonl,29,ACCEPT,,Home Solutions Property Management,Wilton Manors,USA,home solutions property management,home-solutions.com,19545453027,property_management,"800 NE 26th St, Wilton Manors, FL",https://home-solutions.com/,hspm@home-solutions.com,,,,,,overture:326c4997-55c2-40d9-bd27-06d9f8a5e741,https://explore.overturemaps.org/#id=326c4997-55c2-40d9-bd27-06d9f8a5e741,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,30,ACCEPT,,Home & Condo Rentals,Venice,USA,home condo rentals,homeandcondo.com,19414840670,property_management,"704 Venice Ave W, Venice, FL",http://www.homeandcondo.com/,bwalker@homeandcondo.com,,,,,,overture:f9bccaca-6ecc-4432-9fa3-da64ead76d06,https://explore.overturemaps.org/#id=f9bccaca-6ecc-4432-9fa3-da64ead76d06,A,MEDIUM,1
delta-github-run-31863169781-008.jsonl,31,ACCEPT,,Home Pointe Property Management,Estero,USA,home pointe property management,homepointepm.com,12392800222,property_management,"9480 Corkscrew Palms Cir, Estero, FL",http://homepointepm.com/,info@homepointepm.com,,,,,,overture:38d6edd5-a46b-417d-a763-be3a95f4c981,https://explore.overturemaps.org/#id=38d6edd5-a46b-417d-a763-be3a95f4c981,A,MEDIUM,1
delta-github-run-31863169781-008.jsonl,32,ACCEPT,,Purgatory at Durango Mountain Resort - Angelhaus Condo - Vacation Rental,Durango,USA,purgatory at durango mountain resort angelhaus condo vacation rental,,19702479000,ski_resort,"24 Sheol St, Durango, CO",,durees27@gmail.com,,,,,http://www.angelhauscondo.homestead.com/,overture:feed6914-c25e-48de-9b10-7d233247415c,https://explore.overturemaps.org/#id=feed6914-c25e-48de-9b10-7d233247415c,A,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,33,ACCEPT,,Home Team Luxury Rentals,St Petersburg,USA,home team luxury rentals,hometeamluxuryrentals.com,17279773238,holiday_rental_home,"260 1st Ave S, St Petersburg, FL",https://hometeamluxuryrentals.com/about,hello@hometeamluxuryrentals.com,,,,,,overture:294716c2-f361-42a2-92bd-db2cedea5a7a,https://explore.overturemaps.org/#id=294716c2-f361-42a2-92bd-db2cedea5a7a,A,HIGH,0
delta-github-run-31863169781-008.jsonl,34,ACCEPT,,Horse and Chaise Rentals and Property Management,Venice,USA,horse and chaise rentals and property management,horseandchaise.com,19414833331,property_management,"150 Nokomis Ave N, Venice, FL",https://horseandchaise.com/,info@horseandchaise.com,,https://www.instagram.com/horseandchaise/,,,,overture:a6d42e40-12f7-4a20-91af-d51081106cfc,https://explore.overturemaps.org/#id=a6d42e40-12f7-4a20-91af-d51081106cfc,A,HIGH,1
delta-github-run-31863169781-008.jsonl,35,ACCEPT,,Hoste Property Management,Miami,USA,hoste property management,hostepm.com,13057901393,property_management,"2929 SW 3rd Ave, Miami, FL",https://hostepm.com/,contact@hostepm.com,,https://www.instagram.com/hoste_pm/,,,,overture:accbbe03-dc03-4aa6-8da7-310bd3308d84,https://explore.overturemaps.org/#id=accbbe03-dc03-4aa6-8da7-310bd3308d84,A,HIGH,1
delta-github-run-31863169781-008.jsonl,36,ACCEPT,,Sorrento Villas,Miami Beach,USA,sorrento villas,hotel-miami-fl.com,3058644461,hotel,"7510 Harding Ave, Miami Beach, FL",http://sorrento-villas.hotel-miami-fl.com,sorrentovillas@yahoo.com,,,,,,overture:94241715-4847-41e9-abf3-afa18c2c58bb,https://explore.overturemaps.org/#id=94241715-4847-41e9-abf3-afa18c2c58bb,B,PERMISSIVE,1
